Date,Precipitation [mm/day],Discharge [m^3/s],Mean Temperature [C],Minimum Temperature [C],Maximum Temperature [C],Photoperiod [hr]
1951.01.13,0.316761,9.06138,-8.57126,-14.5526,-2.5899,8.851251
1951.01.14,1.28392,9.06138,-7.15722,-11.7457,-2.56869,8.881268
1951.01.15,2.21463,9.06138,-8.60388,-11.6476,-5.56018,8.912388
1951.01.16,0,9.06138,-9.641,-17.2842,-1.99776,8.944583
1951.01.17,0,9.06138,-7.20548,-17.0872,2.67621,8.977825
1951.01.18,0,9.06138,-8.23616,-16.4707,-0.00159837,9.012086
1951.01.19,2.11382,9.06138,-12.4571,-18.2202,-6.69413,9.047338
1951.01.20,3.16603,8.77821,-17.7168,-23.8321,-11.6014,9.083552
1951.01.21,0.0280163,8.77821,-27.2529,-37.9216,-16.5843,9.120700
1951.01.22,0.326334,8.77821,-19.6504,-29.289,-10.0117,9.158753
1951.01.23,1.52773,8.77821,-11.3702,-16.1065,-6.6339,9.197684
1951.01.24,0.0591144,8.49504,-15.3009,-19.8956,-10.7061,9.237463
1951.01.25,0,8.49504,-19.9776,-25.9144,-14.0407,9.278063
1951.01.26,0.549761,8.49504,-20.2208,-24.6187,-15.8228,9.319455
1951.01.27,3.09088,8.21187,-22.4996,-26.1802,-18.819,9.361613
1951.01.28,0,8.21187,-28.3232,-36.9536,-19.6927,9.404509
1951.01.29,0,8.21187,-32.3875,-40.5223,-24.2526,9.448117
1951.01.30,0,8.21187,-29.3485,-38.8861,-19.811,9.492409
1951.01.31,0,7.9287,-25.3411,-35.3502,-15.3319,9.537359
1951.02.01,0,7.9287,-28.7058,-39.4799,-17.9318,9.582943
1951.02.02,0,7.9287,-23.7244,-35.6268,-11.822,9.629135
1951.02.03,0.141542,7.64554,-14.3503,-22.1908,-6.50986,9.675910
1951.02.04,0.00647752,7.64554,-10.626,-15.5965,-5.65559,9.723245
1951.02.05,1.13318,7.64554,-14.5071,-19.8407,-9.17352,9.771116
1951.02.06,4.1498,7.64554,-14.0763,-19.9336,-8.21893,9.819500
1951.02.07,0.205122,7.9287,-24.4564,-30.9673,-17.9456,9.868375
1951.02.08,0,7.9287,-26.5977,-35.5313,-17.6641,9.917719
1951.02.09,0.178508,7.64554,-23.6643,-31.7889,-15.5397,9.967511
1951.02.10,2.21821,7.64554,-14.5869,-21.5735,-7.6003,10.017730
1951.02.11,1.39318,7.64554,-8.03304,-13.4255,-2.64055,10.068357
1951.02.12,0.614527,7.64554,-16.0308,-22.2661,-9.79558,10.119372
1951.02.13,0,7.64554,-23.784,-35.0612,-12.5067,10.170756
1951.02.14,0,7.9287,-20.2545,-31.3806,-9.12831,10.222491
1951.02.15,0,7.9287,-12.1302,-20.0702,-4.19031,10.274560
1951.02.16,0,8.21187,-7.37677,-13.9668,-0.786709,10.326946
1951.02.17,0,8.21187,-2.3527,-5.59995,0.894549,10.379632
1951.02.18,0,8.49504,-0.112205,-2.40808,2.18367,10.432602
1951.02.19,0,8.49504,-0.888604,-3.4982,1.72099,10.485841
1951.02.20,0,8.49504,-2.78315,-6.77498,1.20869,10.539335
1951.02.21,0,8.77821,-6.52509,-14.0849,1.03469,10.593069
1951.02.22,0,8.77821,-4.14754,-10.991,2.69593,10.647029
1951.02.23,0.0465646,9.06138,-5.45019,-11.9539,1.05352,10.701202
1951.02.24,2.45004,9.06138,-0.594814,-4.80546,3.61583,10.755576
1951.02.25,5.52416,9.06138,1.91542,0.697818,3.13301,10.810138
1951.02.26,0.960964,9.34454,1.19703,-0.507616,2.90168,10.864876
1951.02.27,0.0517572,9.34454,-4.28005,-9.20397,0.643872,10.919779
1951.02.28,3.448,9.34454,-7.80465,-12.4714,-3.13794,10.974837
1951.03.01,8.92225,9.06138,-9.94347,-12.7388,-7.14817,11.030038
1951.03.02,0.493577,9.06138,-15.2064,-25.5132,-4.89962,11.085372
1951.03.03,10.1499,9.06138,-12.0837,-18.4123,-5.75508,11.140831
1951.03.04,0.640246,9.06138,-16.3834,-26.8404,-5.9264,11.196403
1951.03.05,0.00219944,9.34454,-13.1909,-23.7751,-2.60674,11.252081
1951.03.06,0,9.34454,-8.45259,-19.6875,2.78231,11.307856
1951.03.07,0.876972,9.34454,-19.143,-26.7139,-11.5721,11.363718
1951.03.08,2.59096,9.34454,-18.0802,-24.2992,-11.8612,11.419661
1951.03.09,0,9.62771,-19.891,-29.6715,-10.1106,11.475675
1951.03.10,1.40168,9.91088,-12.8148,-19.8437,-5.78595,11.531754
1951.03.11,9.83742,9.91088,-5.57749,-7.68141,-3.47356,11.587891
1951.03.12,4.88365,10.194,-5.75579,-9.46857,-2.04301,11.644077
1951.03.13,0.0923429,10.194,-6.29561,-10.9337,-1.65756,11.700306
1951.03.14,0.0548328,10.4772,-4.79784,-10.8773,1.28159,11.756571
1951.03.15,0,10.4772,-8.57895,-17.3619,0.203954,11.812865
1951.03.16,0.240162,10.7604,-8.77711,-19.4717,1.91749,11.869183
1951.03.17,1.60696,10.7604,-4.52675,-9.28645,0.232944,11.925517
1951.03.18,6.52919,10.7604,-5.87123,-10.1773,-1.56518,11.981862
1951.03.19,4.21212,10.7604,-11.0876,-15.0904,-7.08489,12.038211
1951.03.20,0.123289,10.4772,-14.8659,-20.0776,-9.65411,12.094558
1951.03.21,0.0324497,10.4772,-16.2965,-24.0019,-8.59105,12.150897
1951.03.22,0,10.194,-8.71952,-17.2842,-0.154827,12.207223
1951.03.23,0,10.194,-3.7565,-11.7228,4.2098,12.263528
1951.03.24,0,10.4772,-9.75369,-18.8865,-0.620839,12.319808
1951.03.25,0.00418501,10.7604,-3.65291,-11.8722,4.56634,12.376057
1951.03.26,0,10.7604,-0.467753,-5.91947,4.98397,12.432268
1951.03.27,0.102013,11.3267,-0.487834,-6.06856,5.0929,12.488435
1951.03.28,0.00253608,12.1762,1.85263,-2.99694,6.70219,12.544553
1951.03.29,0,12.7426,0.045354,-4.75996,4.85067,12.600615
1951.03.30,0.383364,13.0257,-2.62046,-6.49411,1.25319,12.656615
1951.03.31,4.0583,13.0257,-2.04957,-4.31016,0.211013,12.712547
1951.04.01,1.11006,13.3089,-0.764797,-4.91853,3.38894,12.768404
1951.04.02,0,13.3089,-0.588234,-6.20623,5.02977,12.824180
1951.04.03,0,14.1584,-0.395098,-7.72619,6.936,12.879868
1951.04.04,0,15.0079,0.58999,-7.55301,8.73299,12.935462
1951.04.05,0,16.4237,1.52364,-6.85297,9.90026,12.990954
1951.04.06,0.740399,17.5564,3.01949,-3.12362,9.16261,13.046336
1951.04.07,1.86268,19.8218,2.95107,-0.912647,6.81478,13.101602
1951.04.08,1.78206,20.3881,1.71221,-0.717364,4.14178,13.156744
1951.04.09,0.391462,20.9544,1.55642,-1.60399,4.71683,13.211754
1951.04.10,3.31077,22.0871,2.51703,-0.406328,5.44038,13.266624
1951.04.11,2.14915,23.7861,-0.00313853,-2.95541,2.94913,13.321345
1951.04.12,1.85818,24.9188,0.0762658,-2.33234,2.48487,13.375909
1951.04.13,0.140732,25.5984,2.18578,-1.65251,6.02408,13.430306
1951.04.14,0.448128,27.0142,2.5461,-1.71053,6.80273,13.484527
1951.04.15,1.07342,27.4107,-2.17895,-6.54946,2.19155,13.538563
1951.04.16,0.820701,26.816,-3.5124,-7.18688,0.162077,13.592404
1951.04.17,0,26.6178,-3.50468,-11.3789,4.36956,13.646038
1951.04.18,0.000760825,25.7683,0.778836,-3.70301,5.26068,13.699456
1951.04.19,0.0994598,25.2586,0.345352,-6.19015,6.88086,13.752647
1951.04.20,0,24.579,1.45529,-5.42216,8.33274,13.805598
1951.04.21,4.56792,24.2392,3.7705,-0.314476,7.85547,13.858299
1951.04.22,3.85485,24.579,-0.234169,-4.59737,4.12903,13.910736
1951.04.23,0.0219331,23.8994,2.01197,-3.77356,7.7975,13.962897
1951.04.24,0,22.5402,3.85007,-3.79437,11.4945,14.014769
1951.04.25,0,21.8606,5.48054,-3.67851,14.6396,14.066339
1951.04.26,0,21.181,7.70993,-2.38218,17.8021,14.117591
1951.04.27,3.55975,21.0111,10.6641,4.58314,16.745,14.168513
1951.04.28,5.50303,21.5208,10.6728,2.79498,18.5506,14.219088
1951.04.29,0,21.0111,12.9663,3.22692,22.7056,14.269302
1951.04.30,4.60619,20.6713,13.7534,7.01245,20.4943,14.319138
1951.05.01,12.4114,22.7101,15.4255,9.44503,21.4061,14.368580
1951.05.02,6.67199,23.8994,18.151,12.5602,23.7417,14.417612
1951.05.03,0.702988,24.0693,15.0368,6.67851,23.395,14.466216
1951.05.04,1.2004,23.8994,11.0815,1.77719,20.3858,14.514374
1951.05.05,0.758073,24.0693,8.86815,2.55509,15.1812,14.562068
1951.05.06,0.00202887,24.4091,5.72665,-0.213135,11.6664,14.609279
1951.05.07,0,24.7489,10.441,2.32841,18.5537,14.655989
1951.05.08,0,24.7489,14.5083,6.17951,22.8371,14.702177
1951.05.09,0,23.8994,13.5102,5.26064,21.7597,14.747824
1951.05.10,0,22.88,7.42688,-1.58214,16.4359,14.792909
1951.05.11,0,21.3509,9.14409,-0.852442,19.1406,14.837411
1951.05.12,0,20.1616,12.7326,3.9117,21.5536,14.881308
1951.05.13,0.413415,19.482,12.4314,3.73094,21.1319,14.924580
1951.05.14,1.22833,18.9723,16.7152,12.3444,21.0859,14.967204
1951.05.15,3.48195,18.8024,18.0617,14.5076,21.6159,15.009157
1951.05.16,0.704046,18.8024,15.8472,8.60676,23.0876,15.050418
1951.05.17,0.044627,18.6325,14.8408,6.19647,23.4851,15.090962
1951.05.18,9.21243,18.6325,16.2566,9.7196,22.7936,15.130767
1951.05.19,6.0223,19.1422,18.11,12.3955,23.8245,15.169810
1951.05.20,1.87146,19.8218,15.1219,7.59159,22.6522,15.208066
1951.05.21,0,19.6519,13.1601,5.21853,21.1016,15.245511
1951.05.22,0,18.9723,10.3351,1.66565,19.0045,15.282123
1951.05.23,0,18.4626,15.5657,7.47444,23.657,15.317876
1951.05.24,2.04709,18.1228,18.4715,10.444,26.499,15.352748
1951.05.25,17.7834,18.4626,16.6892,8.68653,24.6919,15.386713
1951.05.26,7.81548,19.482,14.5835,8.0776,21.0895,15.419748
1951.05.27,0.00442658,18.9723,14.0636,8.52629,19.6009,15.451829
1951.05.28,0,17.2732,12.7563,4.60807,20.9045,15.482932
1951.05.29,0.779846,16.4237,17.2126,11.4056,23.0197,15.513035
1951.05.30,5.46769,16.5936,14.8115,8.00167,21.6213,15.542114
1951.05.31,16.2803,19.3121,9.5134,6.44081,12.586,15.570145
1951.06.01,9.29612,21.181,9.49132,6.90122,12.0814,15.597108
1951.06.02,19.4528,22.88,9.39943,5.16843,13.6304,15.622979
1951.06.03,3.79649,24.2392,7.17355,3.79855,10.5486,15.647738
1951.06.04,0.684706,23.8994,8.27692,1.38099,15.1728,15.671363
1951.06.05,0,23.0499,11.181,2.85401,19.508,15.693835
1951.06.06,0,22.3703,12.9086,5.50049,20.3168,15.715134
1951.06.07,0.00481974,21.8606,14.191,7.97159,20.4103,15.735242
1951.06.08,3.15054,21.5208,15.8939,10.6924,21.0954,15.754140
1951.06.09,8.12386,22.0305,14.5748,8.80942,20.3402,15.771811
1951.06.10,0.310897,21.8606,12.9394,3.73769,22.1411,15.788240
